Timestamp;DSOax;DSOay;DSOaz;DSOgx;DSOgy;DSOgz;W12ax;W12ay;W12az;MDLmx;MDLmy;MDLmz
-990924673;-2;-1;1021;210;0;490;-8;-39;1015;-873;834;-138
-990368483;-1;-2;1018;140;70;560;-10;-41;1007;-873;834;-138
-989812285;-1;-2;1018;140;70;560;-10;-41;1007;-886;837;-144
-989256093;-2;-1;1021;140;70;560;-9;-37;1010;-879;837;-139
-988699897;0;-1;1020;140;70;490;-9;-42;1014;-879;837;-139
-988143689;0;-1;1020;140;70;490;-9;-42;1014;-874;835;-133
-987587497;0;-1;1019;140;70;490;-8;-38;1008;-874;835;-135
-987031305;0;-1;1019;210;0;560;-8;-38;1008;-874;829;-135
-986475119;0;-1;1022;210;0;560;-9;-40;1013;-883;844;-139
-985918923;0;-2;1020;210;0;490;-9;-39;1013;-883;844;-139
-985362719;0;-2;1020;210;0;490;-9;-39;1013;-879;835;-142
-984806517;1;-1;1021;140;70;490;-10;-40;1011;-882;835;-144
-984250323;0;-1;1020;140;0;560;-9;-43;1017;-882;835;-144
-983694131;0;-1;1020;140;0;560;-9;-43;1017;-892;834;-135
-983137943;0;-1;1019;140;0;560;-11;-39;1010;-882;837;-138
-982581737;0;-1;1019;210;0;490;-11;-39;1010;-882;837;-138
-982025543;0;0;1022;210;0;490;-10;-40;1008;-877;831;-135
-981469341;0;-3;1019;140;0;490;-9;-43;1014;-877;831;-135
-980913159;0;-3;1019;140;0;490;-9;-43;1014;-876;847;-129
-980356945;0;-1;1019;140;0;490;-8;-37;1010;-891;838;-139
-979800747;0;-1;1021;210;0;560;-8;-37;1010;-891;838;-139
-979244571;0;-1;1021;210;0;560;-8;-38;1010;-879;831;-142
-978688369;0;-1;1020;140;0;560;-10;-36;1014;-883;835;-136
-978132167;0;-1;1020;140;0;490;-10;-36;1014;-883;835;-136
-977575975;-1;-1;1020;140;0;490;-9;-37;1011;-882;838;-136
-977019781;-1;-2;1018;140;70;490;-10;-41;1018;-883;832;-126
-976463585;-1;-2;1018;140;70;490;-10;-41;1018;-883;832;-126
-975907377;-1;-2;1020;210;0;560;-8;-38;1008;-886;846;-124
-975351185;-1;-2;1020;140;0;490;-8;-38;1008;-886;846;-124
-974794987;-2;-1;1020;140;0;490;-9;-39;1011;-891;837;-142
-974238789;-1;-1;1019;140;0;560;-9;-42;1013;-882;840;-141
-973682605;-1;-1;1019;140;0;420;-9;-42;1013;-882;840;-141
-973126415;0;-1;1020;210;0;420;-10;-38;1012;-879;825;-136
-972570211;0;-1;1020;210;70;490;-10;-38;1012;-889;835;-141
-972014011;0;-1;1020;210;70;490;-10;-39;1008;-889;835;-141
-971457819;-1;0;1020;210;0;560;-9;-40;1015;-873;837;-139
-970901631;-1;0;1020;140;70;490;-9;-40;1015;-873;834;-136
-970345415;0;-1;1019;140;70;490;-9;-40;1010;-880;834;-136
-969789219;0;0;1020;140;0;490;-10;-42;1009;-876;834;-139
-969233023;0;0;1020;140;0;490;-10;-42;1009;-876;834;-139
-968676837;0;-2;1020;210;0;490;-8;-40;1009;-874;832;-141
-968120643;0;-1;1019;210;0;560;-8;-40;1009;-870;837;-145
-967564455;0;-1;1019;210;0;560;-11;-41;1012;-870;837;-145
-967008247;0;-2;1020;140;0;490;-10;-39;1007;-886;835;-136
-966452055;0;-2;1020;140;0;560;-10;-39;1007;-879;834;-135
-965895857;0;-1;1020;140;0;560;-10;-38;1010;-879;834;-135
-965339661;0;-2;1020;140;70;560;-10;-38;1010;-877;844;-136
-964783469;0;-2;1020;140;70;560;-9;-41;1013;-877;844;-136
-964227261;0;-1;1020;140;70;560;-9;-39;1015;-882;835;-135
-963671075;0;-1;1020;140;0;490;-9;-39;1015;-876;840;-133
-963114869;0;-1;1020;140;0;490;-10;-35;1012;-876;840;-133
-962558683;-1;-3;1020;210;0;490;-9;-38;1009;-885;838;-142
-962002485;-1;-3;1020;140;0;490;-9;-38;1009;-879;846;-147
-961446299;-2;-2;1020;140;0;490;-9;-39;1018;-879;846;-147
-960890083;-3;-1;1019;140;0;490;-9;-39;1018;-882;832;-138
-960333907;-3;-1;1019;140;0;490;-10;-40;1013;-885;832;-136
-959777697;-1;-1;1020;210;0;560;-10;-39;1010;-885;832;-136
-959221507;-2;-1;1021;210;0;560;-10;-39;1010;-873;831;-142
-958665313;-2;-1;1021;210;0;560;-10;-37;1012;-873;831;-142
-958109113;-2;-1;1019;140;0;560;-10;-37;1012;-874;835;-142
-957552927;-2;-1;1019;140;0;560;-8;-40;1011;-885;835;-145
-956996723;0;-1;1020;140;0;560;-9;-39;1012;-885;835;-145
-956440527;0;-2;1019;210;0;560;-9;-39;1012;-882;841;-142
-955884331;0;-2;1019;210;0;560;-9;-37;1015;-886;832;-144
-955328137;0;-1;1021;210;70;490;-10;-41;1010;-886;832;-144
-954771931;0;-1;1019;210;0;490;-10;-41;1010;-882;835;-136
-954215733;0;-2;1019;210;0;490;-10;-37;1012;-882;835;-136
-953659539;0;-2;1020;140;70;560;-10;-37;1012;-877;840;-136
-953103357;0;-2;1020;140;70;560;-11;-41;1011;-879;840;-141
-952547145;0;-2;1019;140;70;560;-9;-43;1018;-879;840;-141
-951990961;1;-2;1019;140;0;490;-9;-43;1018;-867;840;-133
-951434771;1;-2;1019;140;0;490;-9;-42;1008;-880;846;-135
-950878567;0;-1;1020;140;0;560;-9;-42;1008;-880;846;-135
-950322367;0;-1;1020;210;0;560;-10;-41;1010;-879;837;-139
-949766173;0;-1;1019;210;0;560;-10;-38;1009;-882;837;-142
-949209967;0;-1;1019;210;0;490;-10;-38;1009;-882;837;-142
-948653779;0;-1;1019;210;0;490;-10;-39;1009;-882;829;-142
-948097575;-1;-1;1019;140;0;490;-9;-41;1015;-882;829;-142
-947541383;0;-1;1019;140;0;490;-9;-41;1015;-880;831;-135
-946985187;0;-1;1019;140;0;490;-9;-37;1008;-877;841;-139
-946428987;-1;-1;1020;140;0;490;-9;-37;1008;-877;841;-139
-945872797;-1;-1;1020;210;0;560;-10;-39;1010;-874;832;-142
-945316607;0;0;1020;210;0;560;-9;-36;1019;-889;834;-144
-944760411;0;-1;1019;210;0;490;-9;-36;1019;-889;834;-144
-944204221;0;-1;1019;210;0;490;-10;-43;1006;-880;832;-138
-943648019;-1;-2;1019;140;0;560;-10;-43;1006;-879;834;-142
-943091811;-1;-1;1020;210;0;490;-9;-38;1011;-879;834;-142
-942535621;-1;-1;1020;210;0;490;-7;-37;1012;-883;837;-144
-941979439;0;-1;1020;210;0;560;-7;-37;1012;-883;837;-144
-941423231;0;-1;1020;210;0;560;-9;-39;1011;-879;834;-138
-940867037;-1;0;1018;210;0;560;-9;-36;1013;-873;834;-138
-940310835;0;-2;1019;210;70;560;-9;-36;1013;-873;834;-138
-939754641;0;-2;1019;210;70;560;-8;-39;1013;-879;841;-139
-939198447;0;-2;1021;210;70;560;-8;-39;1013;-882;831;-147
-938642255;0;-1;1019;210;70;490;-9;-38;1012;-882;831;-147
-938086059;0;-1;1019;210;70;490;-8;-40;1014;-880;828;-144
-937529861;0;-1;1019;140;0;560;-8;-40;1014;-880;828;-150
-936973655;0;-1;1019;140;0;560;-9;-39;1007;-882;837;-150
-936417473;0;-1;1019;140;0;560;-9;-39;1007;-886;835;-147
-935861273;0;-1;1020;140;0;490;-9;-39;1010;-886;835;-147
-935305073;0;-1;1020;140;0;490;-8;-40;1012;-873;840;-141
-934748883;0;-1;1019;140;0;560;-8;-40;1012;-877;825;-141
-934192685;0;-1;1020;210;0;490;-10;-38;1012;-877;825;-141
-933636493;0;-1;1020;210;0;490;-10;-38;1010;-876;838;-141
-933080297;0;-1;1020;140;0;560;-10;-38;1010;-879;835;-139
-932524089;0;-1;1020;140;0;560;-10;-41;1012;-879;835;-139
-931967901;0;-1;1020;210;70;490;-10;-41;1012;-870;834;-144
-931411707;-1;-1;1020;140;0;490;-10;-41;1014;-870;834;-144
-930855499;-1;-1;1020;140;0;490;-9;-38;1013;-879;834;-147
-930299317;-2;-1;1020;140;0;490;-9;-38;1013;-874;846;-142
-929743119;-2;-1;1020;210;0;490;-9;-37;1009;-874;846;-142
-929186921;0;-2;1019;210;0;490;-9;-37;1009;-882;837;-142
-928630717;0;-1;1020;140;70;490;-10;-38;1015;-880;837;-151
-928074531;0;-1;1020;140;70;490;-8;-40;1010;-880;837;-151
-927518329;-2;-1;1018;210;70;490;-8;-40;1010;-885;829;-135
-926962137;-1;0;1018;140;70;490;-9;-38;1011;-879;828;-139
-926405933;-1;0;1018;140;70;490;-9;-37;1014;-879;828;-139
-925849739;0;-1;1020;140;0;560;-9;-37;1014;-876;840;-133
-925293545;0;-1;1020;140;70;560;-11;-40;1014;-876;840;-133
-924737343;-1;-2;1020;140;70;560;-11;-40;1014;-883;835;-139
-924181153;0;-2;1020;140;70;560;-10;-41;1012;-883;841;-139
-923624963;0;-2;1020;140;70;560;-11;-41;1009;-883;841;-139
-923068767;-1;-2;1019;140;0;560;-11;-41;1009;-880;835;-142
-922512567;-1;-1;1020;210;0;490;-9;-39;1011;-879;838;-138
-921956375;-1;-1;1020;210;0;490;-9;-39;1011;-879;838;-138
-921400169;0;-2;1019;210;0;560;-9;-42;1015;-877;846;-136
-920843981;0;-2;1019;140;0;490;-10;-41;1011;-877;834;-133
-920287787;0;-2;1018;140;0;490;-10;-41;1011;-880;834;-133
-919731585;0;0;1019;140;0;490;-11;-41;1005;-871;840;-135
-919175389;0;0;1019;140;0;490;-10;-39;1011;-871;840;-135
-918619189;0;-1;1019;140;0;560;-10;-39;1011;-870;829;-144
-918062997;0;0;1020;140;0;490;-8;-40;1012;-879;843;-135
-917506801;0;0;1020;140;0;490;-8;-40;1012;-879;843;-135
-916950613;0;-1;1019;140;0;560;-10;-41;1017;-885;837;-138
-916394423;0;-1;1019;140;0;490;-10;-39;1008;-877;832;-141
-915838217;0;-1;1019;140;0;490;-10;-39;1008;-877;832;-141
-915282025;0;-2;1020;210;0;490;-10;-39;1013;-882;835;-135
-914725815;0;-2;1020;210;0;490;-10;-39;1013;-882;835;-135
-914169639;-1;-1;1019;140;70;490;-10;-40;1010;-879;838;-139
-913613433;-1;-1;1020;210;0;490;-10;-35;1013;-883;840;-132
-913057235;-1;-1;1020;210;0;490;-10;-35;1013;-883;840;-132
-912501035;-1;-1;1019;210;70;490;-8;-40;1009;-867;835;-148
-911944845;-1;-1;1019;210;70;490;-9;-37;1014;-868;835;-141
-911388647;-2;-1;1020;140;0;560;-9;-37;1014;-868;835;-141
-910832445;-1;-2;1019;140;0;490;-9;-37;1008;-877;835;-147
-910276259;-1;-2;1019;140;0;490;-9;-37;1008;-883;832;-138
-909720061;-2;-1;1020;140;0;490;-9;-38;1013;-883;832;-138
-909163855;-2;-1;1020;140;0;490;-8;-38;1009;-871;838;-138
-908607659;-1;0;1019;140;0;490;-8;-38;1009;-871;838;-138
-908051475;0;-1;1019;210;0;490;-9;-38;1013;-883;834;-148
-907495273;0;-1;1019;210;0;490;-9;-38;1013;-877;841;-151
-906939083;-1;-1;1019;210;70;490;-9;-41;1011;-877;841;-151
-906382887;0;-2;1020;210;0;560;-11;-39;1010;-885;834;-145
-905826685;0;-2;1020;210;0;560;-11;-39;1010;-877;831;-147
-905270483;0;-1;1020;210;0;490;-9;-44;1007;-877;831;-147
-904714295;0;-1;1020;210;0;490;-9;-41;1015;-874;831;-145
-904158103;0;-2;1020;210;0;490;-9;-41;1015;-874;831;-144
-903601905;0;-1;1019;140;0;560;-9;-38;1004;-876;841;-144
-903045719;0;-1;1019;140;0;560;-9;-38;1004;-877;838;-136
-902489517;0;-1;1019;210;0;560;-9;-38;1018;-877;838;-136
-901933319;0;-1;1019;140;0;560;-9;-40;1011;-879;829;-138
-901377123;0;-1;1019;140;0;560;-9;-40;1011;-883;835;-144
-900820929;1;-1;1020;210;0;560;-11;-41;1016;-883;835;-144
-900264729;1;-1;1020;140;0;490;-11;-41;1016;-882;837;-136
-899708543;-1;-1;1020;140;0;490;-10;-38;1008;-876;828;-133
-899152337;-1;-1;1019;140;0;560;-8;-38;1010;-876;828;-133
-898596133;-1;-1;1019;140;0;560;-8;-38;1010;-876;840;-138
-898039941;-2;-1;1019;140;70;560;-8;-38;1015;-876;840;-138
-897483743;-2;-1;1019;140;70;490;-9;-39;1009;-883;831;-141
-896927543;-1;-1;1019;140;70;490;-9;-39;1009;-885;831;-144
-896371361;-2;-1;1019;140;70;490;-10;-38;1014;-885;831;-144
-895815163;-2;-1;1019;140;70;490;-10;-38;1014;-882;841;-144
-895258967;-1;-2;1019;140;70;490;-10;-38;1013;-882;835;-145
-894702765;0;0;1020;140;0;490;-9;-40;1010;-882;835;-145
-894146575;0;0;1020;140;0;490;-9;-40;1010;-885;837;-139
-893590381;-1;-1;1020;140;70;490;-11;-40;1014;-873;835;-127
-893034179;-1;-1;1020;210;0;490;-11;-40;1014;-873;835;-127
-892477977;0;-1;1020;210;0;490;-10;-39;1010;-877;846;-145
-891921785;0;0;1019;210;0;560;-9;-42;1011;-877;846;-145
-891365591;0;0;1019;210;0;560;-9;-42;1011;-874;834;-142
-890809389;0;-1;1019;140;0;560;-10;-37;1013;-880;826;-150
-890253197;0;-1;1019;140;0;560;-9;-41;1008;-880;826;-150
-889697001;0;-1;1019;140;0;560;-9;-41;1008;-885;840;-142
-889140813;0;-1;1019;140;70;490;-9;-41;1016;-886;831;-136
-888584623;0;-1;1019;210;0;560;-9;-41;1016;-886;831;-136
-888028417;0;-1;1019;210;0;560;-9;-43;1013;-880;840;-142
-887472231;0;-1;1020;140;0;490;-8;-39;1013;-880;840;-139
-886916035;0;-1;1020;140;0;490;-8;-39;1013;-879;838;-139
-886359821;0;0;1019;140;0;560;-10;-37;1010;-876;835;-147
-885803633;0;-1;1019;210;70;560;-10;-37;1010;-876;835;-147
-885247435;0;-1;1019;210;70;560;-9;-39;1013;-876;828;-144
-884691235;0;-2;1019;140;0;490;-10;-42;1015;-880;832;-142
-884135045;0;-2;1019;140;0;490;-10;-42;1015;-880;832;-142
-883578849;0;-1;1020;140;0;490;-10;-39;1013;-879;835;-138
-883022647;-1;-1;1019;210;0;560;-9;-38;1009;-877;844;-135
-882466457;-1;-1;1019;210;0;560;-9;-38;1009;-877;844;-135
-881910261;-1;-1;1019;280;0;490;-10;-39;1013;-885;838;-139
-881354075;-1;-2;1020;210;0;560;-10;-39;1013;-885;838;-139
-880797861;-1;-2;1020;210;0;560;-10;-37;1014;-889;844;-141
-880241669;-3;-1;1019;210;0;490;-10;-38;1013;-870;832;-144
-879685451;-3;-1;1019;210;70;560;-10;-38;1013;-870;832;-144
-879129283;-1;-1;1019;210;70;560;-8;-36;1013;-880;843;-148
-878573087;0;-2;1019;210;70;560;-8;-36;1013;-886;826;-148
-878016881;0;-2;1019;210;70;560;-10;-39;1018;-886;826;-148
-877460691;-1;-2;1020;210;0;490;-10;-36;1009;-880;841;-145
-876904489;-1;-1;1019;210;70;490;-10;-36;1009;-879;840;-138
-876348297;0;-1;1019;210;70;490;-10;-40;1016;-879;840;-138
-875792107;0;-2;1019;210;0;560;-9;-43;1012;-877;844;-144
-875235913;0;-2;1019;210;0;490;-9;-43;1012;-877;844;-144
-874679713;0;-2;1020;210;0;490;-9;-42;1009;-877;840;-148
-874123517;0;-1;1019;210;0;560;-9;-42;1009;-889;837;-142
-873567319;0;-1;1019;210;0;560;-8;-37;1006;-889;837;-142
-873011119;0;-1;1020;210;0;560;-10;-42;1010;-885;829;-150
-872454937;0;-1;1020;140;70;490;-10;-42;1010;-886;838;-141
-871898733;0;-2;1018;140;70;490;-9;-38;1012;-886;838;-141
-871342537;1;-1;1019;140;0;490;-9;-38;1012;-885;829;-142
-870786343;1;-1;1019;140;0;490;-10;-41;1011;-885;829;-136
-870230141;0;-2;1018;140;0;560;-9;-40;1012;-885;838;-136
-869673949;0;-2;1019;140;70;490;-9;-40;1012;-888;838;-145
-869117757;0;-2;1019;140;70;490;-8;-41;1011;-888;838;-145
-868561557;0;-1;1019;210;0;560;-10;-39;1014;-871;826;-147
-868005355;0;-1;1019;210;0;490;-10;-39;1014;-892;831;-147
-867449167;-1;-1;1020;210;0;490;-10;-37;1011;-892;831;-147
-866892965;-1;-1;1020;140;0;560;-10;-37;1011;-886;834;-148
-866336773;-1;-1;1020;140;0;560;-9;-35;1012;-876;835;-144
-865780567;-1;-1;1018;140;0;490;-8;-39;1011;-876;835;-144
-865224379;0;-1;1019;210;0;560;-8;-39;1011;-870;834;-136
-864668177;0;-1;1019;210;0;560;-9;-34;1015;-870;834;-136
-864111985;-3;-1;1020;210;0;560;-9;-34;1015;-877;828;-136
-863555795;-3;-1;1020;210;0;560;-10;-39;1010;-882;841;-138
-862999589;-2;-2;1019;210;0;560;-9;-38;1017;-882;841;-138
-862443401;-1;-2;1019;210;0;490;-9;-38;1017;-886;840;-148
-861887207;-1;-2;1019;210;0;490;-9;-41;1010;-882;832;-142
-861331011;-1;-1;1019;210;0;560;-11;-39;1014;-882;832;-142
-860774821;0;-1;1020;140;70;560;-11;-39;1014;-883;840;-135
-860218617;0;-1;1020;140;70;560;-9;-41;1009;-874;832;-154
-859662425;-1;-2;1019;140;70;560;-9;-41;1009;-874;832;-154
-859106235;-1;-2;1019;210;0;490;-9;-38;1009;-867;832;-138
-858550021;0;-2;1020;210;0;490;-10;-40;1013;-867;832;-138
-857993831;1;-1;1019;140;70;490;-10;-40;1013;-879;832;-132
-857437635;1;-1;1019;140;70;490;-10;-37;1016;-879;835;-145
-856881435;0;0;1021;210;0;560;-10;-37;1016;-879;835;-145
-856325245;0;0;1019;140;70;490;-10;-41;1011;-888;835;-145
-855769053;0;0;1019;140;70;490;-9;-41;1020;-874;835;-145
-855212847;0;-1;1020;140;0;560;-9;-41;1020;-874;835;-145
-854656659;0;-1;1020;140;0;490;-9;-39;1008;-886;829;-141
-854100461;0;-1;1020;140;70;490;-8;-39;1008;-886;829;-138
-853544275;-1;-1;1019;140;0;490;-8;-39;1008;-880;838;-138
-852988079;-1;-1;1019;140;0;490;-9;-40;1010;-877;831;-132
-852431875;0;-1;1019;140;0;490;-9;-40;1010;-877;831;-132
-851875675;0;-1;1019;140;0;560;-9;-42;1015;-889;837;-139
-851319481;-1;-2;1019;140;0;560;-10;-40;1009;-886;838;-144
-850763285;-1;-2;1020;140;0;560;-10;-40;1009;-886;838;-144
-850207093;-1;-2;1020;140;0;560;-9;-38;1010;-885;835;-142
-849650897;-2;-2;1020;210;0;490;-9;-38;1010;-880;828;-138
-849094689;-2;-2;1020;210;0;490;-9;-40;1015;-880;828;-138
-848538499;-2;-2;1020;210;0;490;-9;-38;1013;-880;835;-151
-847982307;-1;-2;1020;140;0;490;-9;-38;1013;-880;835;-151
-847426101;-1;-2;1020;140;70;490;-11;-38;1013;-885;834;-144
-846869913;-2;-1;1019;140;70;490;-9;-40;1013;-888;837;-141
-846313719;-1;-1;1019;140;70;560;-9;-40;1013;-888;837;-141
-845757519;-1;-1;1019;140;70;560;-8;-40;1012;-876;831;-142
-845201327;0;0;1019;140;70;490;-8;-40;1012;-874;829;-127
-844645129;0;-1;1020;140;70;490;-10;-41;1009;-874;829;-127
-844088943;0;-1;1020;140;70;490;-10;-39;1008;-888;841;-144
-843532737;0;-1;1019;140;0;490;-10;-39;1008;-888;843;-136
-842976533;0;-1;1019;210;0;490;-9;-43;1012;-877;843;-136
-842420337;0;-2;1019;210;0;490;-9;-43;1012;-885;838;-144
-841864149;0;-2;1020;210;0;490;-8;-39;1013;-885;838;-144
-841307945;0;-2;1020;210;0;490;-9;-39;1010;-891;832;-141
-840751767;0;-1;1019;210;0;560;-9;-39;1010;-885;831;-145
-840195553;0;-1;1020;140;70;560;-9;-40;1014;-885;831;-145
-839639367;0;-1;1020;140;70;560;-10;-42;1015;-876;831;-139
-839083161;0;-1;1019;210;0;560;-10;-42;1015;-879;843;-139
-838526973;0;-1;1019;210;0;490;-10;-39;1012;-879;843;-139
-837970787;0;-2;1019;210;0;490;-10;-39;1012;-877;834;-136
-837414581;0;-2;1020;210;70;490;-10;-41;1010;-877;834;-136
-836858395;0;-2;1020;210;70;490;-10;-37;1014;-876;831;-141
-836302185;-1;-2;1019;140;70;490;-10;-37;1014;-883;841;-139
-835745995;-1;-2;1019;210;0;560;-8;-41;1011;-883;841;-139
